Kilométrage,Année,Boite de vitesses,Carburant,Puissance fiscale,Nombre de portes,Première main,Véhicule dédouané,Importé neuf,Marque et Modèle,Prix
90000,2020,0,0,6,5,1,2019,0,102412.16216216216,145000.0
119000,2007,0,0,5,5,1,2019,0,68250.0,68000.0
92000,2019,1,0,6,5,1,2019,0,252344.98734177215,260000.0
115,2010,0,1,9,5,0,2019,0,291659.6769823789,83100.0
120000,2018,0,0,7,5,1,2019,0,250000.0,195000.0
99000,2021,1,0,9,5,1,2021,0,213416.66666666666,242000.0
99000,2021,1,0,9,5,1,2021,0,213416.66666666666,242000.0
49000,2023,1,0,6,5,1,2023,0,186782.5507246377,259999.0
49000,2023,1,0,6,5,1,2023,0,186782.5507246377,259999.0
129000,2021,0,0,6,5,0,2021,0,165000.0,165000.0
129000,2021,0,0,6,5,0,2021,0,165000.0,165000.0
62000,2019,0,0,5,5,1,2019,0,114831.21621621621,110000.0
62000,2019,0,0,5,5,1,2019,0,114831.21621621621,110000.0
120000,2018,1,0,8,5,1,2019,0,291659.6769823789,170000.0
260000,2004,0,0,8,5,0,2019,0,70000.0,78000.0
164,2014,1,1,8,5,1,2019,0,291659.6769823789,17800.0
81265,2018,0,0,6,5,1,2019,0,130500.0,165000.0
196000,2017,0,0,7,5,1,2019,0,252344.98734177215,200000.0
180000,2009,0,0,6,5,0,2019,0,114831.21621621621,67000.0
79300,2014,0,0,6,5,0,2019,0,72000.0,80000.0
55000,2020,0,0,6,5,0,2019,0,114831.21621621621,139000.0
260000,2005,0,0,7,5,0,2019,0,41000.0,45000.0
50000,2018,0,0,6,5,1,2019,1,120000.0,123000.0
119000,2016,0,0,6,5,0,2019,0,75000.0,75000.0
143000,2015,0,0,6,5,1,2019,0,140485.01204819276,135000.0
157000,2017,1,0,8,5,1,2019,0,235585.5,235000.0
179000,2016,0,0,6,5,0,2019,0,133642.85714285713,175000.0
63000,2019,0,0,8,5,0,2019,0,93305.36257309941,115000.0
196000,2010,0,0,7,5,0,2019,1,291659.6769823789,94000.0
97300,2017,0,0,6,5,0,2019,0,118000.0,113000.0
190000,2012,1,0,8,5,0,2017,0,281719.5034965035,185000.0
207000,2006,0,0,10,3,0,2019,0,55000.0,55000.0
144000,2011,0,0,7,5,0,2019,0,121000.0,120000.0
240000,2011,1,0,8,5,1,2019,0,279139.2278481013,135000.0
106000,2016,0,0,6,5,1,2019,0,140000.0,140000.0
51000,2021,0,0,6,5,1,2019,0,107608.1081081081,141000.0
110000,2018,0,0,8,5,0,2019,0,116338.70967741935,125000.0
140000,2013,0,0,5,5,0,2019,0,98949.15254237287,95000.0
189000,2015,0,0,6,5,0,2015,0,123000.0,123000.0
189000,2015,0,0,6,5,0,2015,0,123000.0,123000.0
250000,2009,0,0,9,5,0,2019,0,133642.85714285713,60000.0
250000,2009,0,0,9,5,0,2019,0,133642.85714285713,60000.0
84000,2018,0,0,6,4,0,2019,0,252344.98734177215,230000.0
200000,2009,0,0,6,5,0,2016,0,291659.6769823789,104000.0
145000,2007,0,1,9,5,0,2019,0,41000.0,37000.0
220000,2017,0,0,6,5,0,2019,0,116338.70967741935,115000.0
193000,2016,0,0,6,5,0,2019,0,208166.66666666666,190000.0
200000,2008,1,0,9,5,0,2019,0,85000.0,85000.0
86000,2018,0,0,6,5,0,2019,0,116338.70967741935,96000.0
73000,2020,0,0,6,5,1,2019,0,125040.16393442624,168000.0
55000,2021,1,0,8,5,1,2019,0,284142.85714285716,305000.0
60000,2021,0,0,6,5,1,2019,0,182500.0,175000.0
60000,2022,0,0,6,5,1,2019,0,145000.0,145000.0
119000,2009,0,0,6,5,0,2019,0,114831.21621621621,10.0
208000,2006,0,0,8,5,0,2019,0,55000.0,55000.0
94000,2020,0,0,8,5,1,2019,0,227384.61538461538,200000.0
50000,2021,1,0,6,5,0,2019,0,270000.0,270000.0
42000,2020,0,0,6,5,1,2019,0,291659.6769823789,215000.0
119000,2009,0,0,6,5,0,2019,0,291659.6769823789,78000.0
119000,2017,0,0,7,5,1,2019,0,155000.0,155000.0
113000,2016,1,0,6,5,0,2019,0,120000.0,120000.0
127000,2016,1,0,6,5,0,2019,0,110000.0,110000.0
111000,2016,0,0,6,5,1,2019,0,170000.0,170000.0
134000,2016,0,0,6,5,0,2019,0,291659.6769823789,135000.0
190000,2013,0,0,6,5,0,2019,0,130000.0,130000.0
37000,2019,1,0,8,5,0,2019,0,291659.6769823789,243000.0
185000,2018,1,0,8,5,1,2019,0,335000.0,335000.0
157000,2013,1,0,9,4,0,2019,0,250000.0,180000.0
198000,2009,0,0,6,5,0,2019,0,111908.45070422535,75000.0
29000,2018,0,1,6,5,0,2018,0,137200.0,115000.0
29000,2018,0,1,6,5,0,2018,0,137200.0,115000.0
99000,2022,0,0,6,5,0,2022,0,158414.2857142857,160000.0
99000,2022,0,0,6,5,0,2022,0,158414.2857142857,160000.0
135000,2013,0,1,8,5,0,2019,0,291659.6769823789,62000.0
135000,2013,0,1,8,5,0,2019,0,291659.6769823789,62000.0
175000,2010,1,0,8,5,1,2019,0,95000.0,95000.0
13000,2023,0,0,6,5,1,2019,0,162000.0,162000.0
90000,2011,0,1,8,3,0,2019,0,291659.6769823789,90000.0
119000,2020,0,0,6,5,1,2019,0,119146.06741573034,125000.0
179000,2012,0,0,6,4,0,2019,0,95000.0,95000.0
180000,2007,0,0,8,5,0,2019,0,55538.46153846154,50000.0
220009,2010,0,1,9,5,0,2019,0,70000.0,70000.0
200,2009,0,1,6,3,0,2019,0,291659.6769823789,75000.0
179000,2007,0,0,9,5,0,2019,0,168326.92307692306,87000.0
58000,2021,1,0,8,5,1,2019,1,438333.3333333333,440000.0
84500,2017,1,0,8,5,1,2019,0,320000.0,320000.0
240000,2011,0,0,8,5,0,2019,0,324772.23076923075,197000.0
186000,2011,1,0,8,5,0,2019,0,167615.38461538462,140000.0
276000,2010,0,0,8,5,0,2019,1,88000.0,88000.0
97000,2020,1,0,6,5,1,2019,0,152780.64516129033,170000.0
70000,2017,0,1,6,5,0,2019,0,101125.0,98000.0
334000,2006,0,0,8,5,0,2012,0,95000.0,95000.0
51000,2021,1,0,9,5,0,2019,0,370000.0,370000.0
40000,2019,0,0,6,5,1,2019,0,93305.36257309941,100000.0
300000,2003,0,0,6,5,0,2019,0,36000.0,36000.0
148000,2011,0,0,6,5,0,2019,0,152654.54545454544,95000.0
193342,2015,0,0,7,5,0,2019,0,291659.6769823789,80000.0
219020,2010,0,0,7,5,0,2019,0,100000.0,100000.0
182000,2011,0,0,6,5,0,2019,0,64000.0,64000.0
165,2012,0,0,8,5,0,2019,0,291659.6769823789,119800.0
99000,2018,1,0,8,5,0,2018,0,202512.12121212122,205000.0
99000,2018,1,0,8,5,0,2018,0,202512.12121212122,205000.0
50000,2022,0,0,6,5,1,2019,0,291659.6769823789,148000.0
190,2015,1,0,8,4,1,2019,0,311222.22222222225,240000.0
240000,2015,0,0,6,5,0,2019,0,140485.01204819276,125000.0
22000,2022,1,0,6,5,1,2019,0,320000.0,320000.0
230000,2010,1,0,9,4,0,2019,0,173568.6274509804,120000.0
142000,2016,1,0,8,5,1,2019,0,205000.0,205000.0
161000,2018,0,0,8,5,0,2019,0,186000.0,186000.0
312000,2007,0,0,8,5,0,2017,0,152654.54545454544,85000.0
135000,2012,1,1,9,3,0,2019,0,128000.0,128000.0
250000,2012,0,0,8,5,0,2019,0,127479.98,110000.0
200000,2019,1,0,9,4,1,2019,0,340000.0,340000.0
60000,2020,1,1,8,2,0,2019,0,213170.73170731709,210000.0
79000,2017,1,0,8,2,0,2019,0,194062.5,185000.0
1000,2018,1,0,8,5,0,2019,1,243080.0,300000.0
140000,2019,1,0,8,3,0,2019,0,291659.6769823789,145000.0
41400,2020,0,0,8,4,0,2019,0,180000.0,180000.0
195000,2018,1,0,8,4,1,2019,0,202339.2857142857,225000.0
35300,2021,0,0,6,5,1,2019,0,206752.688172043,230000.0
115000,2017,0,0,6,5,1,2019,0,291659.6769823789,135000.0
270000,2014,0,0,7,4,1,2019,0,279225.77419354836,177000.0
160000,2019,0,0,6,5,0,2019,0,125000.0,115000.0
69950,2011,0,1,7,5,1,2019,0,91111.11111111111,75000.0
123270,2018,0,0,8,5,0,2019,0,291659.6769823789,103000.0
158900,2012,0,0,6,5,1,2019,0,120000.0,120000.0
250000,2017,0,0,6,5,0,2019,0,133000.0,137000.0
250000,2017,0,0,6,5,0,2019,0,133000.0,137000.0
100000,2020,0,0,8,5,1,2019,0,178918.9189189189,180000.0
40000,2021,1,2,10,5,1,2019,0,125492.06349206349,200000.0
109000,2016,1,0,6,5,0,2016,0,364235.17647058825,210000.0
109000,2016,1,0,6,5,0,2016,0,364235.17647058825,210000.0
109000,2020,1,0,9,5,1,2020,0,288000.0,310000.0
109000,2020,1,0,9,5,1,2020,0,288000.0,310000.0
179000,2018,0,0,8,5,1,2018,0,355703.125,228000.0
179000,2018,0,0,8,5,1,2018,0,355703.125,228000.0
79000,2022,1,0,8,5,1,2022,0,523666.6666666667,480000.0
79000,2022,1,0,8,5,1,2022,0,523666.6666666667,480000.0
14000,2006,0,0,8,5,1,2019,0,291659.6769823789,80000.0
14000,2006,0,0,8,5,1,2019,0,291659.6769823789,80000.0
70000,2019,0,0,6,4,1,2019,0,119146.06741573034,123000.0
165000,2018,1,0,8,5,0,2019,0,180000.0,180000.0
56320,2019,0,0,6,5,0,2019,0,114068.83116883117,130000.0
240000,2007,0,0,9,5,0,2013,0,291659.6769823789,120000.0
257000,2011,0,0,6,5,0,2019,0,291659.6769823789,115000.0
178000,2008,0,0,6,6,0,2019,0,122752.94117647059,60000.0
100000,2019,0,0,9,5,1,2019,0,154000.0,154000.0
124000,2018,0,0,6,5,0,2019,0,93305.36257309941,97000.0
89600,2017,0,1,7,3,0,2019,0,132614.13043478262,98000.0
205000,2011,0,0,6,5,0,2019,0,170887.37837837837,120000.0
300000,2007,1,0,9,5,1,2009,0,291659.6769823789,135000.0
130000,2019,0,0,8,5,0,2019,0,291659.6769823789,195000.0
113000,2019,0,0,8,5,1,2019,0,210000.0,210000.0
290000,2012,0,0,8,4,0,2019,0,291659.6769823789,120000.0
180000,2013,0,1,7,5,0,2019,0,107608.1081081081,75000.0
24000,2020,0,0,8,5,1,2019,0,114831.21621621621,129000.0
133000,2019,0,0,6,6,1,2019,0,114831.21621621621,123000.0
92000,2016,0,0,6,5,0,2019,0,291659.6769823789,106000.0
150000,2019,1,0,8,4,0,2019,0,291659.6769823789,237000.0
218000,2002,0,0,7,5,0,2019,0,53081.818181818184,49000.0
12000,2022,1,0,8,5,1,2019,0,291659.6769823789,365000.0
19900,2008,0,0,8,5,0,2019,0,52000.0,47000.0
84000,2021,1,0,8,5,0,2021,0,328673.9130434783,315000.0
84000,2021,1,0,8,5,0,2021,0,328673.9130434783,315000.0
249000,2017,0,0,6,5,1,2017,0,165254.54545454544,109000.0
249000,2017,0,0,6,5,1,2017,0,165254.54545454544,109000.0
9000,2023,0,0,6,5,1,2019,0,228000.0,290000.0
9000,2023,0,0,6,5,1,2019,0,228000.0,290000.0
156353,2015,0,0,6,5,1,2015,0,122752.94117647059,130000.0
244000,2017,0,0,6,5,1,2019,0,142411.76470588235,125000.0
100000,2019,0,0,6,5,1,2019,0,152780.64516129033,164000.0
95000,2018,1,0,6,5,0,2019,0,239000.0,239000.0
25000,2009,0,1,6,5,1,2019,0,124778.45569620254,65000.0
130000,2013,0,1,7,5,0,2019,0,64000.0,59000.0
40000,2021,1,1,8,5,1,2019,0,291659.6769823789,220000.0
201000,2013,0,0,8,5,1,2019,0,190000.0,190000.0
140000,2012,0,0,6,5,1,2019,0,151350.0,110000.0
119000,2014,0,0,6,4,0,2019,0,150000.0,150000.0
130000,2015,0,0,6,5,0,2019,0,170887.37837837837,160000.0
38500,2019,1,0,6,5,1,2019,0,280000.0,252000.0
105000,2013,1,0,8,3,0,2019,0,298229.85135135136,195000.0
67600,2021,1,0,9,5,0,2019,0,291659.6769823789,355000.0
60000,2021,1,0,6,5,1,2019,0,291659.6769823789,365000.0
120,2019,0,0,8,4,0,2023,0,363750.0,370000.0
200000,2023,1,2,9,4,1,2019,1,291659.6769823789,435000.0
170000,2016,1,0,8,5,0,2019,0,291659.6769823789,113000.0
160000,2018,1,0,9,5,0,2019,0,291659.6769823789,335000.0
160000,2011,0,0,8,5,0,2019,0,112000.0,112000.0
45000,2003,0,1,9,3,0,2003,0,69000.0,69000.0
149000,2015,1,0,9,5,0,2019,0,350000.0,350000.0
14145,2013,0,0,6,5,1,2019,0,65000.0,65000.0
11000,2001,0,1,6,5,0,2001,0,30000.0,30000.0
66000,2019,1,0,8,5,1,2019,0,288559.1397849462,380000.0
64000,2020,1,0,8,5,0,2020,0,175017.22413793104,286000.0
64000,2020,1,0,8,5,0,2020,0,175017.22413793104,286000.0
89000,2020,0,0,6,5,0,2020,0,176666.66666666666,158000.0
89000,2020,0,0,6,5,0,2020,0,176666.66666666666,158000.0
109000,2019,1,0,8,5,0,2019,0,426000.0,455000.0
109000,2019,1,0,8,5,0,2019,0,426000.0,455000.0
109000,2019,1,0,8,5,1,2019,0,346666.6535947712,440000.0
109000,2019,1,0,8,5,1,2019,0,346666.6535947712,440000.0
160000,2015,1,0,8,5,1,2019,1,291659.6769823789,185000.0
160000,2015,1,0,8,5,1,2019,1,291659.6769823789,185000.0
177000,2013,0,0,6,5,0,2019,0,151350.0,116000.0
12500,2023,1,2,10,5,1,2019,0,259000.0,259000.0
240000,2006,0,0,10,5,1,2019,0,291659.6769823789,68000.0
200000,2010,0,0,8,5,0,2019,0,212823.5294117647,107000.0
129000,2019,0,0,6,5,1,2019,0,107608.1081081081,110000.0
50000,2021,0,0,8,2,1,2019,0,240000.0,240000.0
76026,2017,0,0,6,5,1,2019,0,291659.6769823789,125000.0
160000,2018,0,0,6,4,1,2019,0,152780.64516129033,147000.0
169000,2018,1,0,8,5,1,2023,0,324772.23076923075,39.0
142000,2015,0,0,6,4,1,2019,0,175017.22413793104,134000.0
67000,2021,1,0,8,4,1,2019,0,430000.0,430000.0
92000,2019,0,0,10,5,0,2019,0,340000.0,340000.0
96000,2020,0,0,6,5,1,2019,0,115960.7843137255,125000.0
160000,2014,1,0,8,5,1,2019,0,281719.5034965035,180000.0
41000,2021,0,1,5,5,1,2019,0,109432.43243243243,139000.0
217000,2015,1,0,8,4,0,2019,0,100000.0,100000.0
140000,2014,0,1,7,5,0,2019,0,119146.06741573034,75000.0
235000,2006,1,1,11,5,0,2019,0,291659.6769823789,69000.0
160000,2018,1,0,9,5,0,2019,0,335000.0,335000.0
136000,2018,0,0,6,5,1,2019,0,133500.0,125000.0
97000,2010,0,1,9,5,0,2019,0,117956.52173913043,90000.0
234000,2009,0,1,8,5,0,2019,0,114068.83116883117,48000.0
141000,2013,1,0,8,5,1,2019,0,185000.0,185000.0
200000,2012,0,0,8,5,0,2016,0,135000.0,135000.0
128000,2015,0,0,8,5,0,2019,0,152000.0,152000.0
135000,2016,1,0,9,5,0,2019,0,291659.6769823789,215000.0
69000,2018,1,2,11,5,1,2018,0,405236.84210526315,345000.0
69000,2018,1,2,11,5,1,2018,0,405236.84210526315,345000.0
54000,2023,1,0,6,5,0,2023,0,288087.7192982456,345000.0
54000,2023,1,0,6,5,0,2023,0,288087.7192982456,345000.0
49000,2018,1,1,8,3,0,2018,0,213170.73170731709,182000.0
49000,2018,1,1,8,3,0,2018,0,213170.73170731709,182000.0
154000,2012,0,0,8,5,0,2019,0,108000.0,108000.0
154000,2012,0,0,8,5,0,2019,0,108000.0,108000.0
59000,2019,0,0,8,4,0,2019,0,291659.6769823789,155000.0
300000,2008,0,0,8,5,0,2019,0,46000.0,46000.0
150000,2017,1,0,8,5,0,2019,0,252344.98734177215,235000.0
129000,2016,1,0,8,5,0,2019,0,170000.0,170000.0
122000,2013,0,1,7,5,0,2019,0,70000.0,70000.0
138000,2012,0,0,6,5,0,2019,0,140485.01204819276,123000.0
110000,2018,0,0,8,5,1,2019,0,167615.38461538462,195000.0
150000,2017,1,0,9,5,1,2019,1,400000.0,400000.0
177000,2017,0,0,6,5,0,2019,0,107608.1081081081,80000.0
296000,2001,0,0,7,5,0,2019,0,49000.0,49000.0
200000,2012,0,0,6,5,1,2019,0,92000.0,89000.0
198000,2011,0,0,6,5,0,2019,0,291659.6769823789,103000.0
140000,2014,1,0,8,5,0,2018,0,314600.0,270000.0
161000,2019,0,0,7,5,1,2019,1,159000.0,159000.0
142000,2006,0,1,8,5,0,2019,0,291659.6769823789,62000.0
180000,2008,0,0,6,5,0,2019,0,64065.217391304344,65000.0
119000,2005,0,1,8,5,0,2019,0,55000.0,55000.0
102000,2018,0,0,6,5,0,2019,0,291659.6769823789,147000.0
238000,2003,1,1,9,4,0,2019,0,70000.0,70000.0
62000,2018,0,0,6,4,0,2019,0,119146.06741573034,120000.0
130000,2015,0,0,6,5,0,2019,0,93305.36257309941,83000.0
140000,2018,0,0,6,5,1,2019,0,115000.0,115000.0
96000,2018,0,0,7,5,0,2019,0,152780.64516129033,163000.0
9000,2024,1,0,8,5,0,2024,0,299666.6666666667,335000.0
9000,2024,1,0,8,5,0,2024,0,299666.6666666667,335000.0
110000,2020,1,0,6,5,0,2019,0,202512.12121212122,205000.0
110000,2020,1,0,6,5,0,2019,0,202512.12121212122,205000.0
190000,2013,1,0,8,5,1,2016,0,226282.76811594202,190000.0
190000,2013,1,0,8,5,1,2016,0,226282.76811594202,190000.0
3000,2022,1,1,7,3,1,2019,0,132614.13043478262,150000.0
3000,2022,1,1,7,3,1,2019,0,132614.13043478262,150000.0
119000,2009,0,0,7,6,0,2019,0,82428.57142857143,75000.0
119000,2009,0,0,7,6,0,2019,0,82428.57142857143,75000.0
138000,2017,0,0,8,5,1,2019,0,291659.6769823789,160000.0
247000,2009,0,0,7,5,0,2019,0,76000.0,76000.0
87,2018,0,0,6,5,1,2019,0,170887.37837837837,195000.0
83000,2018,0,0,6,5,0,2019,0,126513.51351351352,103000.0
27000,2022,1,0,6,5,1,2019,0,245000.0,245000.0
41000,2021,1,0,6,5,1,2019,0,291659.6769823789,185000.0
137000,2014,0,0,8,5,0,2019,0,291659.6769823789,168000.0
119000,2016,1,0,9,5,0,2019,0,271947.3157894737,287000.0
135000,2013,0,0,8,5,0,2019,0,119000.0,119000.0
250000,2019,1,0,8,4,1,2019,0,162894.73684210525,152000.0
140000,2018,0,0,6,5,1,2019,0,135000.0,135000.0
6150,2023,0,0,6,5,1,2019,0,159000.0,159000.0
225000,2018,0,0,6,5,1,2019,0,291659.6769823789,190000.0
123,2016,0,0,7,5,0,2019,0,91111.11111111111,90000.0
200,2009,0,0,8,5,0,2019,0,131600.0,75000.0
439,2001,0,0,8,5,0,2006,0,69428.57142857143,72000.0
150000,2017,0,0,8,4,1,2022,0,281719.5034965035,300000.0
220000,2015,1,0,9,5,0,2019,0,291659.6769823789,280000.0
111000,2019,0,0,7,5,0,2019,0,93305.36257309941,112000.0
270000,2004,0,0,9,5,1,2008,0,149000.0,68000.0
113000,2018,0,0,6,5,1,2019,0,291659.6769823789,155000.0
80000,2019,1,0,8,5,1,2019,0,291659.6769823789,295000.0
27000,2022,0,1,6,5,0,2019,0,291659.6769823789,116000.0
315000,2009,0,0,9,5,0,2013,0,138000.0,120000.0
74000,2019,0,0,6,5,1,2019,0,190400.0,148000.0
74000,2019,0,0,6,5,1,2019,0,190400.0,148000.0
140000,2017,0,0,6,5,0,2019,0,131642.85714285713,118000.0
140000,2017,0,0,6,5,0,2019,0,131642.85714285713,118000.0
120000,2016,0,0,6,5,0,2019,0,125000.0,105000.0
118000,2017,0,0,6,5,0,2019,0,291659.6769823789,177000.0
133000,2018,1,0,8,5,1,2019,0,178918.9189189189,198000.0
150,2014,0,0,4,4,1,2019,0,131372.3404255319,100000.0
65000,2019,0,0,4,5,1,2019,0,105208.33333333333,110000.0
147,2012,0,1,8,5,0,2019,0,73000.0,73000.0
183000,2017,0,0,6,5,0,2019,0,88000.0,88000.0
118000,2018,0,0,6,5,1,2019,0,291659.6769823789,124000.0
120000,2021,0,0,8,4,0,2019,0,106500.0,116000.0
70000,2020,0,0,6,5,1,2019,0,128591.30434782608,175000.0
82000,2016,1,0,8,3,1,2019,0,270000.0,270000.0
190000,2004,0,1,8,5,0,2019,0,49000.0,49000.0
200000,2013,1,2,10,5,0,2017,0,155000.0,155000.0
119000,2007,0,1,7,5,0,2019,0,36000.0,38000.0
128000,2018,1,0,7,5,1,2022,0,415000.0,415000.0
53000,2016,1,1,11,3,0,2016,0,250000.0,250000.0
96000,2018,0,0,6,5,1,2019,0,159000.0,159000.0
163000,2007,0,1,11,5,0,2019,0,200468.71875,64000.0
142000,2014,0,1,7,5,0,2019,0,98949.15254237287,89000.0
119000,2016,0,0,10,5,1,2019,0,155000.0,155000.0
84000,2017,0,1,6,4,1,2019,0,90000.0,90000.0
160000,2013,0,0,8,5,0,2019,0,177135.59322033898,145000.0
120000,2020,1,0,6,5,0,2019,0,252344.98734177215,285000.0
250000,2005,0,0,6,5,1,2013,0,291659.6769823789,73000.0
180000,2008,0,1,6,5,0,2019,0,76127.27272727272,40000.0
159000,2020,1,0,8,5,0,2020,0,252633.33333333334,325000.0
159000,2020,1,0,8,5,0,2020,0,252633.33333333334,325000.0
24000,2023,1,0,6,5,0,2023,0,206752.688172043,290000.0
24000,2023,1,0,6,5,0,2023,0,206752.688172043,290000.0
19000,2023,1,0,8,5,1,2019,0,468867.86666666664,9.0
19000,2023,1,0,8,5,1,2019,0,468867.86666666664,9.0
300000,2012,0,0,6,5,0,2019,0,102412.16216216216,66000.0
300000,2012,0,0,6,5,0,2019,0,102412.16216216216,66000.0
242000,2011,1,0,8,5,0,2019,0,311222.22222222225,155000.0
25000,2021,1,0,6,5,1,2019,0,114068.83116883117,173000.0
119000,2017,1,1,11,5,0,2019,1,328673.9130434783,370000.0
249000,2008,1,1,11,5,0,2008,0,281719.5034965035,100000.0
139000,2020,0,1,6,5,1,2020,0,291659.6769823789,110000.0
129000,2020,1,0,8,5,0,2020,0,200468.71875,320000.0
200000,2016,1,0,10,5,0,2019,0,150200.0,200000.0
129000,2016,0,0,6,5,0,2016,0,194826.08695652173,160000.0
79000,2019,0,0,6,5,0,2019,0,165312.69047619047,130000.0
89000,2020,0,0,6,5,0,2020,0,119146.06741573034,120000.0
109000,2019,1,0,6,5,0,2019,0,119146.06741573034,138000.0
199000,2014,1,0,8,5,0,2014,0,128591.30434782608,120000.0
48000,2019,0,0,6,4,0,2019,0,291659.6769823789,183000.0
72000,2018,0,0,6,5,1,2019,0,118000.0,123000.0
259000,2012,1,0,9,5,0,2019,0,291659.6769823789,191000.0
169000,2011,0,0,6,5,0,2019,0,291659.6769823789,90500.0
67000,2021,0,1,6,5,1,2019,0,291659.6769823789,126000.0
110000,2019,0,0,5,5,0,2019,0,115960.7843137255,115000.0
114000,2018,1,0,6,5,1,2019,0,160000.0,160000.0
81000,2021,1,0,6,5,1,2019,0,140485.01204819276,197756.0
200000,2003,0,1,10,5,0,2019,0,36000.0,36000.0
160000,2018,1,0,8,5,0,2019,0,290000.0,290000.0
54000,2022,1,1,7,3,0,2022,0,132614.13043478262,153000.0
54000,2022,1,1,7,3,0,2022,0,132614.13043478262,153000.0
149000,2017,1,0,8,5,0,2017,0,182428.57142857142,195000.0
149000,2017,1,0,8,5,0,2017,0,182428.57142857142,195000.0
54000,2022,1,1,7,3,1,2022,0,132614.13043478262,135000.0
54000,2022,1,1,7,3,1,2022,0,132614.13043478262,135000.0
165000,2013,1,0,7,5,0,2019,0,127000.0,135000.0
165000,2013,1,0,7,5,0,2019,0,127000.0,135000.0
148000,2013,0,0,6,5,0,2019,0,291659.6769823789,95000.0
132000,2015,1,0,8,4,0,2019,0,291659.6769823789,166000.0
150500,2012,1,0,8,5,0,2019,0,98000.0,98000.0
215000,2008,0,0,9,5,0,2012,0,291659.6769823789,125000.0
90000,2011,0,0,6,5,0,2021,0,122752.94117647059,130900.0
61000,2018,1,0,6,5,1,2019,0,208166.66666666666,250000.0
19000,2023,1,1,8,5,1,2019,0,220000.0,255000.0
140000,2019,1,0,6,5,1,2019,0,291659.6769823789,170000.0
200,2005,0,0,8,5,0,2008,0,105000.0,105000.0
308000,2007,0,0,8,5,0,2011,0,98000.0,98000.0
218000,2013,0,0,5,5,0,2019,0,100000.0,100000.0
119000,2003,0,0,8,5,0,2019,0,203008.88888888888,38000.0
288000,2005,0,0,8,5,0,2019,0,60000.0,60000.0
110000,2004,0,0,8,3,0,2019,0,163944.44444444444,200000.0
122000,2020,0,0,6,5,0,2019,0,116338.70967741935,128000.0
260000,2014,0,0,6,5,0,2017,0,173000.0,173000.0
170000,2016,1,0,8,5,1,2019,0,215000.0,215000.0
99930,2017,0,0,9,5,1,2019,0,167615.38461538462,210000.0
102000,2018,0,0,6,5,0,2019,0,206752.688172043,145000.0
154000,2007,0,1,8,5,0,2019,0,128591.30434782608,52000.0
190000,2014,1,0,8,5,0,2019,0,311222.22222222225,223000.0
119000,2021,1,0,8,5,0,2019,1,438333.3333333333,455000.0
145000,2015,0,0,8,4,0,2019,0,140382.35294117648,126000.0
79000,2021,1,0,6,5,1,2021,0,206752.688172043,277000.0
79000,2021,1,0,6,5,1,2021,0,206752.688172043,277000.0
109000,2019,1,0,6,5,0,2019,0,214000.0,214000.0
109000,2019,1,0,6,5,0,2019,0,214000.0,214000.0
109000,2020,0,0,5,5,0,2020,0,136583.33333333334,125000.0
109000,2020,0,0,5,5,0,2020,0,136583.33333333334,125000.0
38000,2019,0,0,6,5,0,2019,0,291659.6769823789,150000.0
38000,2019,0,0,6,5,0,2019,0,291659.6769823789,150000.0
141000,2015,0,0,6,5,1,2019,0,124778.45569620254,85000.0
268000,2018,0,0,5,5,0,2019,0,126513.51351351352,95000.0
19000,2022,0,0,8,5,1,2019,0,209916.66666666666,245000.0
140000,2016,0,0,6,5,0,2019,0,83000.0,115000.0
280000,2017,0,0,6,4,1,2019,0,122752.94117647059,100000.0
101000,2018,1,0,6,5,1,2019,0,132000.0,125000.0
125000,2008,0,1,8,4,0,2019,0,64065.217391304344,52000.0
51000,2021,0,0,5,2,0,2019,0,117000.0,117000.0
89000,2019,0,0,6,5,0,2019,0,203008.88888888888,187000.0
110000,2017,1,0,6,5,1,2019,0,168000.0,168000.0
224000,2018,0,0,6,3,1,2019,0,83000.0,100000.0
85400,2008,0,1,5,5,0,2019,0,25000.0,25000.0
149000,2015,0,0,6,5,1,2019,0,112000.0,104000.0
94000,2019,1,0,6,5,0,2019,0,252344.98734177215,270000.0
133000,2016,1,0,8,4,0,2019,0,156500.0,155000.0
200000,2011,0,0,6,5,0,2019,0,155369.86301369863,83000.0
140000,2018,0,0,6,5,1,2019,0,170887.37837837837,178000.0
300000,2009,0,0,7,5,0,2019,0,55000.0,55000.0
262000,2014,0,0,8,5,1,2019,0,93305.36257309941,80000.0
90450,2019,1,0,8,5,0,2019,0,291659.6769823789,210000.0
65213,2017,0,0,6,3,0,2019,0,291659.6769823789,93000.0
76760,2015,0,0,10,3,1,2019,0,150000.0,150000.0
160000,2015,1,0,8,5,0,2019,0,175017.22413793104,135000.0
110000,2018,1,0,6,5,1,2019,0,119000.0,119000.0
129000,2019,0,0,6,5,1,2019,0,192100.0,158000.0
129000,2019,0,0,6,5,1,2019,0,192100.0,158000.0
129000,2019,1,0,8,5,1,2019,0,252716.53543307088,230000.0
129000,2019,1,0,8,5,1,2019,0,252716.53543307088,230000.0
200000,2016,0,0,6,5,1,2019,0,291659.6769823789,145000.0
200000,2016,0,0,6,5,1,2019,0,291659.6769823789,145000.0
34600,2021,1,1,6,5,1,2019,0,250000.0,250000.0
100400,2018,0,0,6,5,0,2019,0,291659.6769823789,118000.0
